0.0,0.0,0.0,0.0,0.0,2.0,0.1
0.04,0.001599786666666667,0.07997866666666667,0.004,0.07997866666666667,1.9984002133333334,0.1
0.08,0.0063965872355328,0.15982938452878223,0.008,0.15982938452878223,1.9936034127644673,0.1
0.12,0.014382727849096662,0.23942440947713609,0.012,0.23942440947713609,1.9856172721509033,0.1
0.16,0.025545432386359375,0.31863640645662455,0.016,0.31863640645662455,1.9744545676136407,0.1
0.2,0.03986684290189252,0.39733865317516703,0.02,0.39733865317516703,1.9601331570981075,0.1
0.24000000000000002,0.05732404819474039,0.4754052428323318,0.024,0.4754052428323318,1.9426759518052596,0.1
0.28,0.0778891204614528,0.5527112855433497,0.028,0.5527112855433497,1.9221108795385473,0.1
0.32,0.10152915997461134,0.629133108136279,0.032,0.629133108136279,1.8984708400253887,0.1
0.36,0.1282063477153731,0.7045484520026901,0.036000000000000004,0.7045484520026901,1.871793652284627,0.1
0.39999999999999997,0.15787800587583078,0.7788366686853503,0.04000000000000001,0.7788366686853503,1.8421219941241693,0.1
0.43999999999999995,0.19049666613439878,0.8518789128900095,0.04400000000000001,0.8518789128900095,1.8095033338656012,0.1
0.4799999999999999,0.22601014559499855,0.923558332612511,0.048000000000000015,0.923558332612511,1.7739898544050015,0.1
0.5199999999999999,0.2643616302685573,0.9937602560770629,0.05200000000000002,0.9937602560770629,1.7356383697314426,0.1
0.5599999999999999,0.3054897659632674,1.0623723751866092,0.05600000000000002,1.0623723751866092,1.6945102340367326,0.1
0.6,0.3493287564382008,1.1292849251918196,0.060000000000000026,1.1292849251918196,1.6506712435617992,0.1
0.64,0.39580846866325503,1.1943908602912654,0.06400000000000003,1.1943908602912654,1.604191531336745,0.1
0.68,0.44485454501703525,1.2575860248818598,0.06800000000000003,1.2575860248818598,1.5551454549829646,0.1
0.7200000000000001,0.4963885222431821,1.3187693201855957,0.07200000000000004,1.3187693201855957,1.503611477756818,0.1
0.7600000000000001,0.5503279569748384,1.377842865986018,0.07600000000000004,1.377842865986018,1.4496720430251615,0.1
0.8000000000000002,0.6065865576264441,1.4347121572156825,0.08000000000000004,1.4347121572156825,1.3934134423735558,0.1
0.8400000000000002,0.6650743224418594,1.4892862151440969,0.08400000000000005,1.4892862151440969,1.3349256775581404,0.1
0.8800000000000002,0.7256976834779693,1.5414777329242761,0.08800000000000005,1.5414777329242761,1.2743023165220304,0.1
0.9200000000000003,0.7883596562934263,1.5912032152650666,0.09200000000000005,1.5912032152650666,1.2116403437065733,0.1
